trade_id,pair,direction,year,session,entry_leg,entry_price,sl_price,tp1_price,tp2_price,tp3_price,entry,sl_usd,tp1_usd,tp2_usd,tp3_usd,lot,open_bar,open_time,close_bar,close_time,status,result,profit_usd,exit_price,exit_reason,max_level_reached,sl_pips,tp1_pips,tp2_pips,tp3_pips,month,week_no,margin_used,score
7d32a769-6939-4682-8782-07e8915e9f1f,USDJPYm,SELL,2026,Asia,A,160.241,160.3468,160.1352,160.0294,159.9236,160.241,-2.82,2.82,5.65,8.44,0.04,3218,2026-06-16 05:51:00 IST,3396,2026-06-16 08:49:00 IST,CLOSED,BREAKEVEN,1.57,160.221,breakeven,tp1,10.6,10.6,21.2,31.7,6,1.0,20.0,83.3
36764c55-c305-414a-970e-7baffcce5ae0,USDJPYm,SELL,2026,Asia,C,160.491,160.5968,160.3852,160.2794,160.1736,160.491,-2.82,2.82,5.65,8.44,0.04,,,5957,2026-06-18 03:30:00 IST,CLOSED,CANCELLED,0.0,160.491,expired_2_days,none,10.6,10.6,21.2,31.7,6,,20.0,78.3
55ca478f-a1f4-4315-8902-affb94fed872,USDJPYm,SELL,2026,Asia,A,160.42,160.5258,160.3142,160.2084,160.1026,160.42,-2.82,2.82,5.65,8.44,0.04,6077,2026-06-18 05:30:00 IST,6077,2026-06-18 05:30:00 IST,CLOSED,LOSS,-2.64,160.5258,sl_hit,sl_hit,10.6,10.6,21.2,31.7,6,1.0,20.0,83.3
c565b73a-0d50-4b2f-ab06-415d812b3b4a,USDJPYm,SELL,2026,Asia,C,160.67,160.7758,160.5642,160.4584,160.3526,160.67,-2.82,2.82,5.65,8.44,0.04,6118,2026-06-18 06:11:00 IST,6472,2026-06-18 12:05:00 IST,CLOSED,BREAKEVEN,1.57,160.65,breakeven,tp1,10.6,10.6,21.2,31.7,6,1.0,20.0,78.3
3e433fa2-2475-4cca-a87c-92809d69d3ba,USDJPYm,SELL,2026,London,A,161.293,161.4858,161.1002,160.9074,160.7146,161.293,-5.14,5.14,10.28,15.4,0.04,7871,2026-06-19 11:30:00 IST,8621,2026-06-20 00:00:00 IST,CLOSED,EXPIRED,0.57,161.27,expired_session_end,none,19.3,19.3,38.6,57.8,6,2.0,20.0,83.6
646687fe-24c9-45db-adef-bc06faae4429,USDJPYm,SELL,2026,Asia,C,161.543,161.7358,161.3502,161.1574,160.9646,161.543,-5.14,5.14,10.28,15.4,0.04,,,8621,2026-06-20 00:00:00 IST,CLOSED,CANCELLED,0.0,161.543,expired,none,19.3,19.3,38.6,57.8,6,,20.0,78.6
ddf98714-1ceb-4a0f-9773-434c552c09e7,AUDUSDm,SELL,2026,Asia,A,0.70469,0.70634,0.70304,0.7014,0.69975,0.70469,-6.6,6.6,13.16,19.76,0.04,357,2026-06-12 05:59:00 IST,611,2026-06-12 10:13:00 IST,CLOSED,BREAKEVEN,3.7,0.70449,breakeven,tp1,16.5,16.5,32.9,49.4,6,1.0,13.0,83.5
51cd5a2e-e533-4766-9dc0-84849d3dbd21,AUDUSDm,SELL,2026,Asia,C,0.70719,0.70884,0.70554,0.7039,0.70225,0.70719,-6.6,6.6,13.16,19.76,0.04,,,1641,2026-06-15 03:30:00 IST,CLOSED,CANCELLED,0.0,0.70719,expired_2_days,none,16.5,16.5,32.9,49.4,6,,13.0,78.5
05b4da63-eef9-41e7-a7db-1c1b13b9b67e,AUDUSDm,SELL,2026,Asia,A,0.70742,0.70841,0.70643,0.70544,0.70445,0.70742,-3.96,3.96,7.92,11.88,0.04,1813,2026-06-15 06:22:00 IST,2072,2026-06-15 10:41:00 IST,CLOSED,LOSS,-3.96,0.70841,sl_hit,sl_hit,9.9,9.9,19.8,29.7,6,1.0,13.0,83.2
a382b85b-6acc-44dc-bc54-dc883cca689d,AUDUSDm,BUY,2026,Asia,A,0.70711,0.70602,0.7082,0.7093,0.71039,0.70711,-4.36,4.36,8.76,13.12,0.04,3258,2026-06-16 06:29:00 IST,3320,2026-06-16 07:31:00 IST,CLOSED,LOSS,-4.36,0.70602,sl_hit,sl_hit,10.9,10.9,21.9,32.8,6,1.0,13.0,83.3
